Date,HH:MM,Datasource,DryBulb {C},DewPoint {C},RelHum {%},Atmos Pressure {Pa},ExtHorzRad {Wh/m2},ExtDirRad {Wh/m2},HorzIRSky {Wh/m2},GloHorzRad {Wh/m2},DirNormRad {Wh/m2},DifHorzRad {Wh/m2},GloHorzIllum {lux},DirNormIllum {lux},DifHorzIllum {lux},ZenLum {Cd/m2},WindDir {deg},WindSpd {m/s},TotSkyCvr {.1},OpaqSkyCvr {.1},Visibility {km},Ceiling Hgt {m},PresWeathObs,PresWeathCodes,Precip Wtr {mm},Aerosol Opt Depth {.001},SnowDepth {cm},Days Last Snow,Albedo {.01},Rain {mm},Rain Quantity {hr}
Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
1982/5/30,01:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,13.0,6.1,63,100900,0,1329,306,0,0,0,0,0,0,0,200,2.0,0,0,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,02:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,13.9,6.2,60,100900,0,1329,315,0,0,0,0,0,0,0,200,2.7,2,1,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,03:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,14.7,6.3,57,100800,0,1329,323,0,0,0,0,0,0,0,200,3.3,4,2,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,04:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,15.6,6.4,54,100800,0,1329,328,0,0,0,0,0,0,0,270,4.0,6,2,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,05:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,16.1,7.0,55,100800,26,1329,331,5,0,5,500,0,500,170,270,4.3,4,2,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,06:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,16.5,7.6,56,100800,186,1329,329,51,46,44,5600,2700,5400,940,270,4.7,2,1,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,07:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,17.0,8.2,56,100800,376,1329,325,171,194,116,18100,15200,14400,2330,270,5.0,0,0,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,08:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,18.4,8.7,53,100700,567,1329,339,325,414,148,34600,37400,19900,2970,270,4.8,1,1,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,09:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,19.9,9.1,50,100700,747,1329,346,474,566,156,50500,54900,21700,3440,270,4.7,3,1,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,10:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,21.3,9.5,47,100700,902,1329,358,586,576,194,62600,56600,26000,5090,270,4.5,4,2,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,11:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,22.8,9.9,44,100700,1023,1329,366,635,415,315,68100,40100,38800,10530,270,4.3,6,2,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,12:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,24.2,10.3,41,100700,1100,1329,377,610,275,382,67000,26700,44600,14670,270,4.2,7,3,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,13:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,25.7,10.7,39,100700,1130,1329,388,510,125,404,56800,12100,46600,16350,270,4.0,9,4,10.0,3000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,14:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,26.2,10.3,37,100700,1109,1329,387,658,352,363,72600,34300,42700,14130,270,4.3,7,3,10.0,3000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,15:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,26.7,9.9,35,100700,1040,1329,389,700,587,240,74900,57700,30900,7960,270,4.7,5,3,10.0,3000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,16:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,27.2,9.5,33,100700,926,1329,388,644,672,175,69600,66600,24000,4830,300,5.0,2,2,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,17:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,27.1,10.2,35,100600,776,1329,388,511,624,147,55000,60900,20800,3380,300,4.0,2,2,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,18:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,27.0,10.9,37,100600,600,1329,383,354,459,147,38200,41500,20100,2970,300,3.0,1,1,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,19:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,26.9,11.5,38,100600,410,1329,376,196,264,114,21000,20800,14700,2280,240,2.0,0,0,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,20:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,24.4,11.4,44,100600,219,1329,364,68,65,57,7500,4000,7000,1220,240,1.3,0,0,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,21:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,22.0,11.3,51,100600,45,1329,352,9,0,9,1000,0,1000,310,240,0.7,0,0,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,22:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,19.5,11.1,58,100600,0,1329,340,0,0,0,0,0,0,0,0,0.0,0,0,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,23:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,19.0,10.8,59,100600,0,1329,344,0,0,0,0,0,0,0,0,1.3,1,1,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/30,24:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,18.5,10.5,60,100700,0,1329,346,0,0,0,0,0,0,0,0,2.7,2,2,10.0,22000,9,'999999999,0,0.2270,78,88,0.000,0.0,0.0
1982/5/31,01:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,18.0,10.2,60,100800,0,1329,343,0,0,0,0,0,0,0,360,4.0,2,2,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,02:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,16.3,9.5,64,100700,0,1329,334,0,0,0,0,0,0,0,360,2.7,2,2,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,03:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,14.7,8.8,68,100700,0,1329,322,0,0,0,0,0,0,0,360,1.3,1,1,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,04:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,13.0,8.0,72,100700,0,1329,308,0,0,0,0,0,0,0,0,0.0,0,0,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,05:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.9,9.2,73,100600,27,1329,313,5,0,5,600,0,600,180,0,0.0,3,0,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,06:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.9,10.3,74,100600,188,1329,318,44,0,44,4900,0,4900,1520,0,0.0,6,0,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,07:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,15.8,11.3,75,100600,378,1329,323,103,5,101,11400,300,11300,3650,0,0.0,9,0,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,08:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,18.1,11.5,65,100600,569,1329,340,224,102,180,24900,9200,20600,5120,0,1.0,8,1,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,09:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,20.3,11.7,57,100600,748,1329,356,370,209,253,40900,19600,29800,6600,0,2.0,7,2,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,10:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,22.6,11.8,50,100600,903,1329,374,520,332,293,56800,31600,35500,8160,270,3.0,6,4,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,11:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,24.1,12.0,47,100500,1024,1329,382,567,274,356,62100,26200,42300,11820,270,3.7,7,4,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,12:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,25.5,12.1,43,100500,1102,1329,389,563,185,409,62500,17700,47400,15690,270,4.3,8,4,10.0,22000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,13:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,27.0,12.2,40,100400,1131,1329,397,510,110,416,57100,10500,47600,17850,240,5.0,9,4,10.0,3000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,14:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,25.7,12.2,43,100400,1111,1329,390,459,78,393,51400,7500,45000,16510,240,5.0,9,4,10.0,3000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,15:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,24.3,12.2,47,100400,1042,1329,383,384,7,379,43900,600,43600,15860,240,5.0,10,4,10.0,3000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,16:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,23.0,12.1,50,100400,928,1329,376,295,36,270,33000,3400,31000,9790,350,5.0,10,4,10.0,7500,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,17:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,20.5,11.6,57,100500,779,1329,363,260,17,249,29400,1400,28400,10150,350,5.3,10,4,10.0,7500,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,18:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,17.9,11.0,64,100600,603,1329,352,197,32,183,22000,3000,20900,5340,350,5.7,9,5,10.0,7500,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,19:00,C9C9C9C9*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,14.8,10.6,76,100700,413,1329,337,119,8,116,13200,400,13000,4210,350,6.0,9,5,10.0,3000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,20:00,C9C9C9C9*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.3,10.7,79,100700,222,1329,332,39,0,39,4400,0,4400,1440,350,4.0,9,4,10.0,3000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,21:00,C9C9C9C9*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,13.8,10.7,82,100800,48,1329,327,5,0,5,600,0,600,180,350,2.0,10,3,10.0,3000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,22:00,C9C9C9C9*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,13.4,10.5,83,100800,0,1329,322,0,0,0,0,0,0,0,0,0.0,10,2,10.0,3000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,23:00,C9C9C9C9*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,13.1,10.1,82,100800,0,1329,329,0,0,0,0,0,0,0,0,0.0,10,5,10.0,3000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1982/5/31,24:00,C9C9C9C9*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,13.0,9.4,78,100800,0,1329,334,0,0,0,0,0,0,0,0,0.0,10,7,10.0,3000,9,'999999999,0,0.2300,78,88,0.000,0.0,0.0
1984/6/1,01:00,C9C9C9C9*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,13.2,8.6,74,100700,0,1328,309,0,0,0,0,0,0,0,0,0.0,0,0,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,02:00,C9C9C9C9*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,13.4,7.9,69,100700,0,1328,319,0,0,0,0,0,0,0,0,0.7,2,2,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,03:00,C9C9C9C9*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,13.7,7.5,66,100700,0,1328,323,0,0,0,0,0,0,0,0,1.3,3,3,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,04:00,C9C9C9C9*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,14.0,7.4,64,100700,0,1328,330,0,0,0,0,0,0,0,340,2.0,5,5,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,05:00,C9C9C9C9*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.4,7.4,63,100700,30,1328,327,5,0,5,600,0,600,190,340,1.3,3,3,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,06:00,C9C9C9C9*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.7,7.6,62,100700,192,1328,325,53,49,46,5900,2900,5600,970,340,0.7,2,2,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,07:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,16.8,8.6,58,100600,382,1328,325,172,234,105,18500,18500,13300,2060,0,0.0,0,0,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,08:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,19.7,7.8,46,100600,572,1328,337,329,414,150,35000,37700,20000,3010,0,0.0,0,0,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,09:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,22.6,6.9,36,100600,751,1328,350,491,586,159,52100,57000,21900,3520,0,0.0,0,0,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,10:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,25.5,5.9,28,100600,906,1328,362,638,710,153,69100,71000,21300,4170,0,0.0,0,0,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,11:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,26.3,5.8,27,100500,1026,1328,366,754,769,158,80000,77900,20600,4750,0,0.7,0,0,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,12:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,27.0,5.7,26,100500,1104,1328,376,828,813,151,89300,82900,19400,5630,0,1.3,1,1,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,13:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,27.8,5.5,24,100500,1134,1328,380,855,815,158,92100,83100,20100,6390,30,2.0,1,1,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,14:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,28.2,4.7,22,100400,1114,1328,386,833,803,159,89400,81800,20200,6010,30,2.0,2,2,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,15:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,28.6,3.8,21,100400,1045,1328,387,764,773,155,81300,78400,20100,4900,30,2.0,2,2,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,16:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,29.0,2.9,19,100300,932,1328,388,653,686,171,70100,68700,23100,4780,280,2.0,2,2,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,17:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,27.7,5.0,23,100300,783,1328,384,495,526,185,53700,51100,24100,4270,280,3.0,4,2,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,18:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,26.5,6.9,29,100300,608,1328,381,323,310,181,34800,28900,22000,3940,280,4.0,5,2,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,19:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,25.2,8.5,35,100300,419,1328,376,165,106,131,18100,8900,15600,2960,300,5.0,6,2,10.0,7500,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,20:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,23.9,8.8,38,100300,228,1328,370,64,24,60,7100,1700,6900,1490,300,4.3,5,2,10.0,7500,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,21:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,22.5,9.1,42,100300,53,1328,359,9,0,9,1100,0,1100,340,300,3.7,4,1,10.0,7500,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,22:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,21.2,9.4,47,100400,0,1328,346,0,0,0,0,0,0,0,340,3.0,2,0,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,23:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,19.7,9.4,52,100400,0,1328,339,0,0,0,0,0,0,0,340,3.2,2,0,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/1,24:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,18.1,9.4,57,100400,0,1328,332,0,0,0,0,0,0,0,340,3.3,1,0,10.0,22000,9,'999999999,0,0.2390,78,88,0.000,0.0,0.0
1984/6/2,01:00,A7A7E8E8*0?9?9?9?9?9?9?9*0B8A7A7A7A7*0E8*0*0,16.6,9.4,62,100400,0,1328,325,0,0,0,0,0,0,0,340,3.5,0,0,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,02:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,15.8,9.5,66,100400,0,1328,321,0,0,0,0,0,0,0,340,3.7,1,0,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,03:00,B8C8E8B8*0?9?9?9?9?9?9?9*0B8B8B8B8*0*0E8*0*0,14.9,9.6,71,100400,0,1328,317,0,0,0,0,0,0,0,340,3.8,2,0,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,04:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,14.1,9.7,75,100400,0,1328,314,0,0,0,0,0,0,0,10,4.0,2,0,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,05:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.4,10.0,75,100500,31,1328,322,6,0,6,600,0,600,200,10,4.3,4,1,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,06:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.8,10.3,74,100500,194,1328,328,48,8,47,5400,0,5300,1610,10,4.7,5,2,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,07:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,15.1,10.5,74,100500,383,1328,336,142,85,117,15700,7100,13400,3030,360,5.0,6,4,10.0,3000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,08:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,15.8,10.7,72,100600,574,1328,337,269,197,184,29700,17800,21900,4390,360,5.0,6,3,10.0,3000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,09:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,16.6,10.9,69,100600,752,1328,341,402,287,239,43600,26900,29200,5770,360,5.0,6,3,10.0,3000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,10:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,17.3,11.0,66,100600,907,1328,341,521,346,284,57100,33200,34300,7900,20,5.0,6,2,10.0,3000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,11:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,18.4,10.7,61,100600,1028,1328,354,569,254,372,62100,24500,43600,12540,20,5.0,7,5,10.0,3000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,12:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,19.5,10.4,56,100700,1105,1328,367,565,175,420,62600,16900,48200,16230,20,5.0,8,7,10.0,3000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,13:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,20.6,10.0,51,100700,1135,1328,386,513,104,424,57300,10100,48300,18240,320,5.0,9,9,10.0,3000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,14:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,20.1,9.2,50,100700,1115,1328,368,634,299,382,69700,29400,44300,15210,320,5.8,7,7,10.0,3000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,15:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,19.5,8.3,48,100700,1047,1328,357,673,511,269,73500,49900,33900,9370,320,6.7,5,5,10.0,3000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,16:00,A7A7E8E8*0G9G9G9I9I9I9I9*0B8A7A7A7A7*0E8*0*0,19.0,7.4,47,100700,934,1328,345,628,570,227,68600,55600,29100,6360,320,7.5,4,2,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,17:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,16.9,6.3,50,100800,785,1328,333,502,549,177,54800,53200,23400,4080,320,8.3,3,2,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,18:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,14.9,5.1,52,100900,610,1328,319,352,423,158,37500,39500,20700,3220,320,9.2,3,1,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,19:00,A7A7E8E8*0G9G9G9I9I9I9I9A7A7A7A7A7A7*0E8*0*0,12.8,3.8,54,101000,421,1328,302,199,263,116,21300,22300,14300,2300,350,10.0,2,0,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,20:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,11.9,2.8,54,101000,231,1328,303,71,45,64,7900,3300,7200,1560,350,8.7,3,1,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,21:00,B8C8E8B8*0H9H9H9I9I9I9I9*0B8B8B8B8*0*0E8*0*0,11.1,1.7,53,101000,55,1328,303,10,0,10,1100,0,1200,350,350,7.3,3,2,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
1984/6/2,22:00,A7A7E8E8*0?9?9?9?9?9?9?9A7A7A7A7A7A7*0E8*0*0,10.2,0.6,51,101000,0,1328,303,0,0,0,0,0,0,0,340,6.0,4,4,10.0,22000,9,'999999999,0,0.2420,78,88,0.000,0.0,0.0
